381764388614836224	positive	@ozerergun09 @spdhh das hoffe ich. dafür haben wir alle ein halbes jahr wahlkampf gemacht :-)	@ozerergun09 @spdhh die hoffen ich. dafür haben wir alle eine halb Jahr wahlkampf machen :-)	CARD NN PDS VVFIN ADJD PAV VAFIN PPER PIS ART ADJA NN ADJD VVPP $(	0/-- 1/-- 4/SB 14/MO 4/MO 4/NK 2/-- 7/SB 8/NK 12/NK 12/NK 14/OA 14/MO 7/OC 14/--	_ _ case=nom|Target::markable_4::Preferred=true|Target::markable_4::Anaphref=empty|gender=neut|Target::markable_4::Target=True|Sentiment::markable_1::Sentiment=True|Sentiment::markable_1::Sarcasm=false|num=sg|Sentiment::markable_1::Polarity=positive|Sentiment::markable_1::Intensity=medium mood=subj|EmoExpression::markable_3::Polarity=positive|EmoExpression::markable_3::SubjectiveFact=false|EmoExpression::markable_3::Sarcasm=false|Sentiment::markable_1::Sentiment=True|pers=3|EmoExpression::markable_3::Intensity=medium|num=sg|tense=pres|EmoExpression::markable_3::Uncertain=false|EmoExpression::markable_3::EmoExpression=True Source::markable_2::Source=True|Source::markable_2::Anaphref=empty|pos=True|Sentiment::markable_1::Sentiment=True _ pers=1|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=1 case=nom|*=True|num=pl case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg|pos=True case=acc|gender=neut|num=sg pos=True _ EmoExpression::markable_5::Intensity=medium|EmoExpression::markable_5::Sarcasm=false|EmoExpression::markable_5::SubjectiveFact=false|EmoExpression::markable_5::EmoExpression=True|EmoExpression::markable_5::Uncertain=false|EmoExpression::markable_5::Polarity=positive
374405621527085056	negative	Ein " Duell " personalisiert auf eine Weise Politik , die am Ende in einer parlamentarischen Demokratie nur enttäuschen kann . #tvduell	eine " Duell " personalisiert auf eine Weise Politik , die an Ende in eine parlamentarisch Demokratie nur enttäuschen können . #tvduell	ART $( NN $( VVFIN APPR ART NN NN $, PRELS APPRART NN APPR ART ADJA NN ADV VVINF VMFIN $. NN	3/NK 3/-- 5/SB 3/-- 0/-- 5/MO 8/NK 6/NK 5/OA 9/-- 20/SB 20/MO 12/NK 20/MO 17/NK 17/NK 14/NK 19/MO 20/OC 9/RC 20/-- 21/--	case=nom|Sentiment::markable_226::Intensity=medium|num=sg|Sentiment::markable_226::Sarcasm=false|Sentiment::markable_226::Sentiment=True|gender=neut|Sentiment::markable_226::Polarity=negative Sentiment::markable_226::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_226::Sentiment=True Sentiment::markable_226::Sentiment=True pers=3|Sentiment::markable_226::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_226::Sentiment=True case=acc|gender=fem|num=sg|Sentiment::markable_226::Sentiment=True case=acc|gender=fem|num=sg|Sentiment::markable_226::Sentiment=True case=acc|Target::markable_227::Target=True|num=sg|Target::markable_227::Anaphref=empty|Sentiment::markable_226::Sentiment=True|gender=fem|Target::markable_227::Preferred=true Sentiment::markable_226::Sentiment=True case=nom|gender=fem|num=sg|Sentiment::markable_226::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_226::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_226::Sentiment=True Sentiment::markable_226::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_226::Sentiment=True case=dat|gender=fem|num=sg|pos=True|Sentiment::markable_226::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_226::Sentiment=True Sentiment::markable_226::Sentiment=True Sentiment::markable_226::Sentiment=True|EmoExpression::markable_228::SubjectiveFact=false|EmoExpression::markable_228::Polarity=negative|EmoExpression::markable_228::Sarcasm=false|EmoExpression::markable_228::Uncertain=false|EmoExpression::markable_228::EmoExpression=True|EmoExpression::markable_228::Intensity=medium pers=3|Sentiment::markable_226::Sentiment=True|num=sg|tense=pres|mood=ind _ pos=True
372362703232585728	positive	RT @RenateKuenast : Unterstützung von unerwarteter Seite : Einer der größten Wurstproduzenten lobt Idee des #Veggie-Days . / / TR http://t.co/VH …	RT @RenateKuenast : Unterstützung von unerwartet Seite : eine die groß Wurstproduzent loben Idee die #Veggie-Days . / / TR http://t.co/VH …	NE NN $. NN APPR ADJA NN $. PIS ART ADJA NN VVFIN NN ART NN $. $( $( NE NN ADJD	2/SB 0/-- 2/-- 9/OA 4/PG 7/NK 5/NK 7/-- 13/SB 12/NK 12/NK 9/AG 3/-- 13/SB 16/NK 14/AG 16/-- 20/-- 18/-- 21/NK 17/-- 21/PD	case=nom|*=True|num=sg pers=2|num=sg|tense=pres|mood=ind _ case=nom|EmoExpression::markable_229::Sarcasm=false|Sentiment::markable_230::Intensity=medium|EmoExpression::markable_229::Polarity=positive|Sentiment::markable_230::Sarcasm=false|gender=fem|EmoExpression::markable_229::Uncertain=false|Sentiment::markable_230::Polarity=positive|num=sg|EmoExpression::markable_229::Intensity=medium|Sentiment::markable_230::Sentiment=True|EmoExpression::markable_229::SubjectiveFact=false|EmoExpression::markable_229::EmoExpression=True Sentiment::markable_230::Sentiment=True case=dat|gender=fem|num=sg|pos=True|Sentiment::markable_230::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_230::Sentiment=True Sentiment::markable_230::Sentiment=True case=gen|Source::markable_231::Source=True|num=pl|Source::markable_231::Anaphref=empty|Sentiment::markable_230::Sentiment=True|gender=masc case=gen|gender=masc|Source::markable_231::Source=True|num=pl|Sentiment::markable_230::Sentiment=True case=gen|Source::markable_231::Source=True|num=pl|sup=True|gender=masc|Sentiment::markable_230::Sentiment=True case=gen|gender=masc|Source::markable_231::Source=True|num=pl|Sentiment::markable_230::Sentiment=True EmoExpression::markable_232::Intensity=medium|mood=ind|EmoExpression::markable_232::EmoExpression=True|EmoExpression::markable_232::SubjectiveFact=false|EmoExpression::markable_232::Uncertain=false|pers=3|num=sg|tense=pres|Sentiment::markable_230::Sentiment=True|EmoExpression::markable_232::Polarity=positive|EmoExpression::markable_232::Sarcasm=false case=acc|Target::markable_233::Target=True|num=sg|Sentiment::markable_230::Sentiment=True|gender=fem|Target::markable_233::Preferred=true|Target::markable_233::Anaphref=empty case=gen|gender=masc|Target::markable_233::Target=True|num=sg|Sentiment::markable_230::Sentiment=True case=gen|gender=masc|Target::markable_233::Target=True|num=sg|Sentiment::markable_230::Sentiment=True Sentiment::markable_230::Sentiment=True _ _ _ _ _
356881824250740738	positive	Mist . Jetzt habe ich gerade einen Linken als Piraten beschimpft . :-( Ist aber nicht schlimm . Er hat mich eh vorher geblockt . :-)))	Mist . jetzt haben ich gerade eine Linke als Pirat beschimpfen . :-( sein aber nicht schlimm . er haben ich eh vorher blocken . :-)))	NN $. ADV VAFIN PPER ADV ART NN KOKOM NN VVPP $. $( VAFIN ADV PTKNEG ADJD $. PPER VAFIN PRF ADV ADV VVPP $. ADJA	0/-- 1/-- 11/MO 2/-- 4/SB 11/MO 8/NK 11/OA 8/CD 9/NK 4/OC 11/-- 14/-- 12/-- 14/MO 14/NG 14/PD 17/-- 20/SB 18/-- 24/OA 24/MO 24/MO 20/OC 24/-- 25/--	EmoExpression::markable_235::SubjectiveFact=false|Sentiment::markable_244::Sarcasm=false|Sentiment::markable_235::Polarity=positive|EmoExpression::markable_235::Polarity=negative|EmoExpression::markable_235::Uncertain=false|num=sg|Sentiment::markable_244::Polarity=positive|Sentiment::markable_235::Sentiment=True|case=nom|Sentiment::markable_244::Intensity=medium|gender=masc|Sentiment::markable_244::Sentiment=True|EmoExpression::markable_235::Intensity=medium|EmoExpression::markable_235::Sarcasm=false|Sentiment::markable_235::Intensity=medium|Sentiment::markable_235::Sarcasm=false|EmoExpression::markable_235::EmoExpression=True Sentiment::markable_244::Sentiment=True|Sentiment::markable_235::Sentiment=True Target::markable_235::Target=True|Sentiment::markable_235::Sentiment=True|Sentiment::markable_244::Sentiment=True|Target::markable_235::Preferred=true|Target::markable_244::Anaphref=empty|Target::markable_244::Target=True|Target::markable_244::Preferred=true|Target::markable_235::Anaphref=empty Sentiment::markable_240::Intensity=medium|Target::markable_235::Target=True|Sentiment::markable_240::Sarcasm=false|mood=ind|Sentiment::markable_244::Sentiment=True|Sentiment::markable_240::Polarity=positive|pers=1|Sentiment::markable_240::Sentiment=True|num=sg|tense=pres|Target::markable_244::Target=True|Sentiment::markable_235::Sentiment=True case=nom|Target::markable_235::Target=True|Source::markable_240::Anaphref=empty|*=True|Sentiment::markable_244::Sentiment=True|Source::markable_235::Anaphref=empty|pers=1|Sentiment::markable_240::Sentiment=True|num=sg|Target::markable_244::Target=True|Source::markable_235::Source=True|Sentiment::markable_235::Sentiment=True|Source::markable_240::Source=True Sentiment::markable_240::Sentiment=True|Target::markable_235::Target=True|Sentiment::markable_235::Sentiment=True|Target::markable_244::Target=True|Sentiment::markable_244::Sentiment=True case=acc|Target::markable_235::Target=True|gender=masc|Sentiment::markable_244::Sentiment=True|Sentiment::markable_240::Sentiment=True|num=sg|Target::markable_240::Target=True|Target::markable_240::Preferred=true|Target::markable_244::Target=True|Target::markable_240::Anaphref=empty|Sentiment::markable_235::Sentiment=True case=acc|Target::markable_235::Target=True|gender=masc|Sentiment::markable_244::Sentiment=True|Sentiment::markable_240::Sentiment=True|num=sg|Target::markable_240::Target=True|Target::markable_244::Target=True|Sentiment::markable_235::Sentiment=True Sentiment::markable_240::Sentiment=True|Target::markable_235::Target=True|Sentiment::markable_235::Sentiment=True|Target::markable_244::Target=True|Sentiment::markable_244::Sentiment=True case=acc|Target::markable_235::Target=True|gender=masc|Sentiment::markable_244::Sentiment=True|Target::markable_244::Target=True|num=sg|Sentiment::markable_240::Sentiment=True|Sentiment::markable_235::Sentiment=True Target::markable_235::Target=True|EmoExpression::markable_240::Intensity=medium|Sentiment::markable_240::Sentiment=True|EmoExpression::markable_240::Uncertain=false|EmoExpression::markable_240::Sarcasm=false|EmoExpression::markable_240::EmoExpression=True|EmoExpression::markable_240::Polarity=negative|Sentiment::markable_244::Sentiment=True|Target::markable_244::Target=True|EmoExpression::markable_240::SubjectiveFact=false|Sentiment::markable_235::Sentiment=True Sentiment::markable_244::Sentiment=True|Sentiment::markable_235::Sentiment=True EmoExpression::markable_235::SubjectiveFact=false|Sentiment::markable_235::Sentiment=True|Sentiment::markable_244::Sentiment=True|EmoExpression::markable_235::Polarity=negative|EmoExpression::markable_235::Intensity=medium|EmoExpression::markable_235::Uncertain=false|EmoExpression::markable_235::Sarcasm=false|EmoExpression::markable_235::EmoExpression=True pers=3|Sentiment::markable_244::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_244::Sentiment=True Negation::markable_247::EmoExpressionRef=emo-expression:markable_246|Negation::markable_247::Negation=True|Sentiment::markable_244::Sentiment=True EmoExpression::markable_246::Uncertain=false|Sentiment::markable_244::Sentiment=True|pos=True|EmoExpression::markable_246::Sarcasm=false|EmoExpression::markable_246::EmoExpression=True|EmoExpression::markable_246::Intensity=medium|EmoExpression::markable_246::Polarity=negative|EmoExpression::markable_246::SubjectiveFact=false Sentiment::markable_244::Sentiment=True case=nom|gender=masc|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind case=acc|*=True|num=sg|pers=1 _ _ _ _ EmoExpression::markable_234::SubjectiveFact=false|EmoExpression::markable_234::Intensity=medium|EmoExpression::markable_234::EmoExpression=True|EmoExpression::markable_234::Sarcasm=false|EmoExpression::markable_234::Uncertain=false|EmoExpression::markable_234::Polarity=positive
369190327959437312	neutral	RT @GruenChristian : Mein Video für die Bundestagswahl ist online ! http://t.co/v091xUSG9Y	RT @GruenChristian : mein Video für die Bundestagswahl sein online ! http://t.co/v091xUSG9Y	NE NE $. PPOSAT NN APPR ART NN VAFIN NE $. NN	2/PNC 0/-- 2/-- 5/NK 9/PD 5/MNR 8/NK 6/NK 3/-- 9/SB 10/-- 11/--	case=nom|*=True|num=sg case=nom|*=True|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg
349394325232287744	neutral	Die #USA überwacht Dich ? Schließe ein #Freihandelsabkommen ! #GB überwacht Dich ? Breche die Handelsbeziehungen ab ! http://t.co/Wi4dPMGCio	die #USA überwachen du ? schließen eine #Freihandelsabkommen ! #GB überwachen du ? Breche die Handelsbeziehung ab ! http://t.co/Wi4dPMGCio	ART NN VVFIN PPER $. VVFIN ART NN $. ADJD VVFIN PPER $. NN ART NN PTKVZ $. NE	2/NK 3/OA 0/-- 3/OA 4/-- 5/-- 8/NK 6/SB 8/-- 11/MO 9/-- 11/SB 12/-- 13/-- 16/NK 14/OA 14/SVP 17/-- 18/--	case=nom|*=True|num=pl case=nom|*=True|num=pl pers=3|num=sg|tense=pres|mood=ind case=acc|*=True|num=sg|pers=2 _ pers=3|num=sg|tense=pres|mood=subj case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ pos=True pers=3|num=sg|tense=pres|mood=ind case=acc|*=True|num=sg|pers=2 _ case=nom|gender=fem|num=sg case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl _ _ _
382824529807953920	negative	@the_infinity Alles eine Frage der Wahrnehmung . In der Praxis habe ich unter Piraten auch fast noch nie pers . Beleidigungen vernommen .	@the_infinity alle eine Frage die Wahrnehmung . in die Praxis haben ich unter Pirat auch fast noch nie pers . Beleidigung vernehmen .	NN PIS ART NN ART NN $. APPR ART NN VAFIN PPER APPR NN ADV ADV ADV ADV ADJD $. NN VVPP $.	0/-- 4/SB 4/NK 1/-- 6/NK 4/AG 6/-- 11/MO 10/NK 8/NK 7/-- 11/SB 11/MO 13/NK 18/MO 17/MO 18/MO 11/MO 11/MO 19/-- 20/-- 21/OC 22/--	_ case=nom|gender=neut|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ case=dat|gender=masc|num=pl _ _ _ _ pos=True _ case=nom|EmoExpression::markable_248::SubjectiveFact=false|EmoExpression::markable_248::Polarity=negative|gender=fem|EmoExpression::markable_248::EmoExpression=True|num=pl|EmoExpression::markable_248::Intensity=medium|EmoExpression::markable_248::Uncertain=false|EmoExpression::markable_248::Sarcasm=false _ _
369718140818571264	neutral	Auf der Facebookseite der AfD herrscht ein Niveau wie Nachmittags bei RTL	auf die Facebookseite die AfD herrschen eine Niveau wie nachmittags bei RTL	APPR ART NN ART NN VVFIN ART NN KOKOM ADV APPR NE	6/MO 3/NK 1/NK 5/NK 3/AG 0/-- 8/NK 6/SB 11/CM 11/MO 6/MO 11/NK	_ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ _ case=dat|gender=neut|num=sg
375159430720937984	neutral	RT @hallewaehlt : Heute bei uns im Interview : Dirk Domicke , Direktkandidat der #AfD in #halle . http://t.co/YVXPSK3Tqy #btw13	RT @hallewaehlt : heute bei wir in Interview : Dirk Domicke , Direktkandidat die #AfD in #halle . http://t.co/YVXPSK3Tqy #btw13	NE ADJD $. ADV APPR PPER APPRART NN $. NE NE $, NN ART NN APPR NN $. NN CARD	0/-- 1/PD 2/-- 11/MO 11/MO 5/NK 6/MNR 7/NK 8/-- 11/PNC 3/-- 11/-- 11/APP 15/NK 13/AG 15/MNR 16/NK 17/-- 11/PAR 19/NK	case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ _ case=dat|*=True|num=pl|pers=1 case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ case=acc|gender=fem|num=sg _ case=acc|gender=fem|num=sg _
375244997828042752	positive	@TVtotal bevor die spd die wahl gewinnt Würd sigmar " buckelwal " gabriel von greenpeace gerettet	@TVtotal bevor die spd die Wahl gewinnen Würd Sigmar " buckelwal " gabriel von Greenpeace retten	NN PTKVZ ART NN ART NN VVFIN NE NE $( ADJD $( VVFIN APPR NE VVPP	0/-- 7/MO 4/NK 7/SB 6/NK 7/OA 1/-- 9/PNC 7/SB 9/-- 7/MO 11/-- 12/-- 16/SBP 14/NK 13/OC	case=nom|gender=neut|num=sg _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg EmoExpression::markable_249::Polarity=positive|mood=ind|EmoExpression::markable_249::Uncertain=false|EmoExpression::markable_249::EmoExpression=True|EmoExpression::markable_249::Intensity=medium|pers=3|num=sg|tense=pres|EmoExpression::markable_249::Sarcasm=false|EmoExpression::markable_249::SubjectiveFact=false case=nom|*=True|num=sg _ _ pos=True _ pers=3|num=sg|tense=past|mood=ind _ case=dat|*=True|num=sg EmoExpression::markable_10409990::Uncertain=false|EmoExpression::markable_10409990::Sarcasm=false|EmoExpression::markable_10409990::SubjectiveFact=false|EmoExpression::markable_10409990::EmoExpression=True|EmoExpression::markable_10409990::Polarity=positive|EmoExpression::markable_10409990::Intensity=medium
379273896832552960	positive	Ltwby13 : die piraten draussen , die fdp auch , csu absolute mehrheit . Ich hab ein bisschen k ... im mund .... #sarcasm	Ltwby13 : die Pirat draußen , die fdp auch , csu absolut Mehrheit . ich haben eine bisschen k ... in mund .... #sarcasm	NN $. ART NN ADV $, ART NN ADV $, NN ADJA NN $. PPER VAIMP ART PIS VVFIN $. APPRART ADJA NN NE	0/-- 1/-- 4/NK 1/SB 1/MO 5/-- 8/NK 1/SB 11/MO 9/-- 1/CJ 13/NK 11/NK 13/-- 19/SB 18/NK 18/NK 19/NK 14/-- 19/-- 19/MO 23/NK 21/NK 23/--	case=nom|num=sg|Sentiment::markable_250::Intensity=medium|Sentiment::markable_250::Sentiment=True|gender=masc|Sentiment::markable_250::Sarcasm=false|Sentiment::markable_250::Polarity=positive Sentiment::markable_250::Sentiment=True case=acc|num=pl|Target::markable_251::Anaphref=empty|Sentiment::markable_250::Sentiment=True|Target::markable_251::Preferred=true|gender=fem|Target::markable_251::Target=True case=acc|gender=fem|Target::markable_251::Target=True|num=pl|Sentiment::markable_250::Sentiment=True Sentiment::markable_250::Sentiment=True|Target::markable_251::Target=True Sentiment::markable_250::Sentiment=True case=acc|Target::markable_252::Target=True|num=sg|Sentiment::markable_250::Sentiment=True|gender=fem|Target::markable_252::Preferred=true|Target::markable_252::Anaphref=empty case=acc|gender=fem|num=sg|Target::markable_252::Target=True|Sentiment::markable_250::Sentiment=True Sentiment::markable_250::Sentiment=True|Target::markable_252::Target=True Sentiment::markable_250::Sentiment=True case=nom|num=sg|Target::markable_253::Target=True|Target::markable_253::Preferred=true|Sentiment::markable_250::Sentiment=True|Target::markable_253::Anaphref=empty|gender=fem case=nom|num=sg|Target::markable_253::Target=True|Sentiment::markable_250::Sentiment=True|gender=fem|pos=True case=nom|gender=fem|num=sg|Target::markable_253::Target=True|Sentiment::markable_250::Sentiment=True Sentiment::markable_250::Sentiment=True case=nom|pers=1|Source::markable_255::Source=True|num=sg|Source::markable_255::Anaphref=empty|Sentiment::markable_250::Sentiment=True|*=True pers=1|Sentiment::markable_250::Sentiment=True|num=sg|tense=pres|mood=ind case=acc|Diminisher::markable_256::Degree=medium|num=sg|Diminisher::markable_256::EmoExpressionRef=emo-expression:markable_254|Sentiment::markable_250::Sentiment=True|gender=neut|Diminisher::markable_256::Diminisher=True Sentiment::markable_250::Sentiment=True|Diminisher::markable_256::Diminisher=True *=True|pos=True|EmoExpression::markable_254::Intensity=strong|EmoExpression::markable_254::EmoExpression=True|EmoExpression::markable_254::SubjectiveFact=false|Sentiment::markable_250::Sentiment=True|EmoExpression::markable_254::Sarcasm=false|EmoExpression::markable_254::Uncertain=false|EmoExpression::markable_254::Polarity=negative Sentiment::markable_250::Sentiment=True|EmoExpression::markable_254::EmoExpression=True case=dat|gender=neut|num=sg|EmoExpression::markable_254::EmoExpression=True|Sentiment::markable_250::Sentiment=True case=dat|gender=neut|num=sg|EmoExpression::markable_254::EmoExpression=True|Sentiment::markable_250::Sentiment=True case=acc|gender=masc|num=sg|Sentiment::markable_250::Sentiment=True case=nom|gender=neut|num=sg
369004624524492800	neutral	Aktuelle Wahlumfragen zur #Bundestagswahl / Bundeswahltrend vom 18.08 . 2013  #BTW13 http://t.co/FHKerq7kHN	aktuell Wahlumfrage zu #Bundestagswahl / Bundeswahltrend von @card@ . @card@ #BTW13 http://t.co/FHKerq7kHN	ADJA NN APPRART NN $( NN APPRART CARD $. CARD CARD NN	2/NK 0/-- 2/MNR 3/NK 4/-- 4/CJ 4/MNR 7/NK 8/-- 11/NMC 12/NK 2/SB	case=nom|gender=fem|num=pl|pos=True case=nom|gender=fem|num=pl case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=nom|gender=masc|num=sg case=dat|gender=masc|num=sg _ _ _ _ case=nom|gender=masc|num=pl
358594175916195842	negative	Angela #Merkel hat ihre Bilanz gezogen . Aber dabei hat sie manches Unangenehme verschwiegen. http://t.co/AxjeNyPh4f	Angela #Merkel haben ihr Bilanz ziehen . aber dabei haben sie manche Unangenehme verschwiegen. http://t.co/AxjeNyPh4f	NE NN VAFIN PPOSAT NN VVPP $. KON PAV VAFIN PPER PIAT NN NE NE	2/PNC 3/SB 0/-- 5/NK 6/OA 3/OC 6/-- 10/JU 15/NK 7/-- 10/SB 13/NK 10/OA 15/PNC 13/NK	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ _ _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg|pers=3 case=acc|Sentiment::markable_258::Sentiment=True|Sentiment::markable_258::Sarcasm=false|Sentiment::markable_258::Polarity=negative|gender=neut|Target::markable_259::Preferred=true|Target::markable_259::Target=True|Sentiment::markable_258::Intensity=medium|num=sg|Target::markable_259::Anaphref=empty case=acc|EmoExpression::markable_257::Intensity=medium|Target::markable_259::Target=True|EmoExpression::markable_257::Sarcasm=false|Sentiment::markable_258::Sentiment=True|gender=neut|EmoExpression::markable_257::EmoExpression=True|EmoExpression::markable_257::Uncertain=false|num=sg|EmoExpression::markable_257::SubjectiveFact=false|EmoExpression::markable_257::Polarity=negative EmoExpression::markable_10409991::EmoExpression=True|EmoExpression::markable_10409991::SubjectiveFact=false|EmoExpression::markable_10409991::Intensity=medium|EmoExpression::markable_10409991::Polarity=negative|EmoExpression::markable_10409991::Uncertain=false|EmoExpression::markable_10409991::Sarcasm=false _
373626162486206464	neutral	Whistleblower - Schein oder Sein http://t.co/ie1E84Vp6p #Piraten machen mit ! #MOAC http://t.co/neBmpc0bbR	Whistleblower - Schein oder sein http://t.co/ie1E84Vp6p #Piraten machen mit ! #MOAC http://t.co/neBmpc0bbR	NN $( NN KON PPOSAT NN NN VVFIN PTKVZ $. NN NN	8/SB 1/-- 1/CJ 3/CD 6/NK 4/CJ 6/NK 0/-- 8/SVP 9/-- 10/-- 11/NK	case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=dat|gender=masc|*=True _ _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg
369168941492731904	neutral	RT @hronline : Mini - Drohne der Piratenpartei löst Polizei - Großeinsatz vor US - Einrichtung " Dagger Complex " in Griesheim aus http://t.co/2E2Bj …	RT @hronline : mini - Drohne die Piratenpartei lösen Polizei - Großeinsatz vor US - Einrichtung " Dagger Complex " in Griesheim aus http://t.co/2E2Bj …	NE NN $. ADJA $( NN ART NN VVFIN NN $( NN APPR NE $( NN $( NN NN $( APPR NE APPR NE ADJA	2/SB 0/-- 2/-- 6/NK 4/-- 9/SB 8/NK 6/AG 3/-- 9/OA 10/-- 9/OA 12/MNR 16/AG 14/-- 13/NK 16/-- 16/CJ 18/NK 19/-- 16/MNR 21/NK 22/MNR 23/NK 22/UC	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ _ _ case=nom|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg _ case=dat|gender=masc|num=sg _ case=dat|gender=neut|num=sg _ case=dat|gender=fem|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ case=dat|gender=neut|num=sg _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg
373384173400367105	neutral	@bov @Die_Gruenen Die CDU ist halt alternativlos :P	@bov @Die_Gruenen die CDU sein halt alternativlos :P	NE ADJA ART NE VAFIN ADV ADJD NN	0/-- 1/-- 4/NK 5/SB 2/-- 5/MO 5/MO 5/PD	case=nom|gender=neut|num=sg case=nom|gender=masc|num=pl|pos=True case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ pos=True case=nom|gender=fem|num=sg
349603388117368832	positive	Sollte mal mit der #HH #SPD sprechen ... “ @stadtmacher : Jan Stöß plädiert erneut pro #Volksentscheid 22.9 . http://t.co/Fj7aEMJlLi ”	sollen mal mit die #HH #SPD sprechen ... “ @stadtmacher : Jan Stöß plädieren erneut pro #Volksentscheid @card@ . http://t.co/Fj7aEMJlLi ”	VMFIN ADV APPR ART ADJA NN VVINF $. ADJA NN $. NE NE VVFIN ADJD APPR NN CARD $. NN ADJA	0/-- 1/MO 7/OP 6/NK 6/NK 3/NK 1/OC 7/-- 10/NK 8/-- 10/-- 13/PNC 14/SB 11/-- 14/MO 14/MO 16/NK 17/NK 18/-- 17/NK 14/MO	pers=3|num=sg|tense=past|mood=subj _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ _ comp=True _ case=nom|Sentiment::markable_260::Polarity=positive|Source::markable_261::Source=True|gender=masc|Sentiment::markable_260::Sentiment=True|Source::markable_261::Anaphref=empty|Sentiment::markable_260::Sarcasm=false|Sentiment::markable_260::Intensity=medium|num=sg case=nom|gender=masc|Sentiment::markable_260::Sentiment=True|num=sg|Source::markable_261::Source=True EmoExpression::markable_262::SubjectiveFact=false|mood=ind|Sentiment::markable_260::Sentiment=True|EmoExpression::markable_262::Intensity=medium|EmoExpression::markable_262::Uncertain=false|EmoExpression::markable_262::Sarcasm=false|pers=3|EmoExpression::markable_262::Polarity=positive|num=sg|tense=pres|EmoExpression::markable_262::EmoExpression=True Sentiment::markable_260::Sentiment=True|pos=True EmoExpression::markable_262::EmoExpression=True|Sentiment::markable_260::Sentiment=True case=acc|Target::markable_263::Anaphref=empty|Target::markable_263::Preferred=true|num=sg|Target::markable_263::Target=True|gender=masc|Sentiment::markable_260::Sentiment=True _ _ _ _
