373986383125176320	positive	das ganze plakative Gehabe lass ich mal durchgehen weil ' ' wahlkampf ' ' ist %PosSmiley	die ganz plakative Gehabe laß ich mal durchgehen weil ' ' Wahlkampf ' ' sein %PosSmiley	ART ADJA ADJA NN ADJD PPER ADV VVFIN KOUS $( $( NN $( $( VAFIN ITJ	4/NK 4/NK 4/NK 8/OA 8/MO 8/SB 8/MO 0/-- 15/CP 9/-- 10/-- 15/SB 12/-- 13/-- 8/MO 7/DM	case=nom|Sentiment::markable_100500229::Intensity=medium|Sentiment::markable_100500229::Sentiment=True|gender=neut|Target::markable_100500230::Anaphref=empty|Sentiment::markable_100500229::Polarity=positive|num=sg|Sentiment::markable_100500229::Sarcasm=false|Target::markable_100500230::Target=True|Target::markable_100500230::Preferred=true case=nom|num=sg|Sentiment::markable_100500229::Sentiment=True|Target::markable_100500230::Target=True|gender=neut|pos=True case=nom|EmoExpression::markable_100500231::Intensity=medium|Sentiment::markable_100500229::Sentiment=True|gender=neut|pos=True|EmoExpression::markable_100500231::Sarcasm=false|num=sg|EmoExpression::markable_100500231::Polarity=positive|Target::markable_100500230::Target=True|EmoExpression::markable_100500231::SubjectiveFact=false|EmoExpression::markable_100500231::Uncertain=false|EmoExpression::markable_100500231::EmoExpression=True case=nom|EmoExpression::markable_100500415::EmoExpression=True|Sentiment::markable_100500229::Sentiment=True|EmoExpression::markable_100500415::Uncertain=false|gender=neut|EmoExpression::markable_100500415::Sarcasm=false|EmoExpression::markable_100500415::Intensity=medium|num=sg|Target::markable_100500230::Target=True|EmoExpression::markable_100500415::SubjectiveFact=false|EmoExpression::markable_100500415::Polarity=negative _ case=nom|*=True|num=sg|pers=1 _ _ _ _ _ case=acc|gender=masc|num=sg _ _ pers=3|num=sg|tense=pres|mood=ind EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium
381136103035924480	positive	Meine Wahl - Empfehlung für Sonntag : Bitte alles , nur keine CDU / CSU oder andere rechtsgerichtete Parteien , wie NPD oder AfD .	mein Wahl - Empfehlung für Sonntag : Bitte alle , nur keine CDU / CSU oder andere rechtsgerichtet Partei , wie NPD oder AfD .	PPOSAT NN $( NN APPR NN $. ADV PIS $, ADV PIAT NE $( NE KON PIS ADJA NN $, KOUS NE KON NE $.	2/NK 0/-- 2/-- 2/APP 4/MNR 5/NK 6/-- 13/MO 13/NK 9/-- 12/MO 13/NK 4/PAR 13/-- 13/CJ 13/CD 19/NK 19/NK 16/CJ 19/-- 22/MO 19/CC 22/CD 23/CJ 24/--	case=nom|gender=fem|num=sg|Sentiment::markable_100500366::Sentiment=True case=nom|gender=fem|num=sg|Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True case=nom|EmoExpression::markable_100500368::EmoExpression=True|Sentiment::markable_100500366::Sentiment=True|gender=fem|EmoExpression::markable_100500368::Sarcasm=false|EmoExpression::markable_100500368::Uncertain=false|EmoExpression::markable_100500368::Polarity=positive|num=sg|EmoExpression::markable_100500368::Intensity=medium|EmoExpression::markable_100500368::SubjectiveFact=false Sentiment::markable_100500366::Sentiment=True case=acc|gender=masc|num=sg|Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True case=nom|num=sg|Sentiment::markable_100500366::Sentiment=True|Negation::markable_100500374::Negation=True|gender=fem|Negation::markable_100500374::EmoExpressionRef=empty case=nom|Target::markable_100500369::Anaphref=empty|num=sg|Sentiment::markable_100500366::Sentiment=True|gender=fem|Target::markable_100500369::Target=True|Target::markable_100500369::Preferred=true Sentiment::markable_100500366::Sentiment=True case=nom|Target::markable_100500370::Target=True|num=sg|Sentiment::markable_100500366::Sentiment=True|Target::markable_100500370::Anaphref=empty|gender=fem|Target::markable_100500370::Preferred=true Sentiment::markable_100500366::Sentiment=True case=acc|num=pl|Target::markable_100500371::Target=True|Sentiment::markable_100500366::Sentiment=True|Target::markable_100500371::Anaphref=empty|*=True|Target::markable_100500371::Preferred=true case=acc|num=pl|Target::markable_100500371::Target=True|Sentiment::markable_100500366::Sentiment=True|*=True|pos=True case=dat|gender=fem|num=pl|Target::markable_100500371::Target=True|Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True case=nom|num=sg|Target::markable_100500372::Anaphref=empty|Target::markable_100500372::Target=True|Sentiment::markable_100500366::Sentiment=True|*=True|Target::markable_100500372::Preferred=true Sentiment::markable_100500366::Sentiment=True case=nom|Target::markable_100500373::Target=True|num=sg|Target::markable_100500373::Preferred=true|Sentiment::markable_100500366::Sentiment=True|*=True|Target::markable_100500373::Anaphref=empty Sentiment::markable_100500366::Sentiment=True
347821350108413952	positive	Jetzt im Gespräch mit den CDU Kandidatinnen und Kandidaten für die Europawahl . Ein Spitzenteam .	jetzt in Gespräch mit die CDU Kandidatin und Kandidat für die Europawahl . eine Spitzenteam .	ADV APPRART NN APPR ART NE NN KON NN APPR ART NN $. ART NN $.	2/MO 7/CJ 2/NK 3/OP 6/NK 4/NK 0/-- 7/CD 8/CJ 7/MNR 12/NK 10/NK 12/-- 15/NK 0/-- 15/--	Sentiment::markable_57::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_57::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_57::Sentiment=True Sentiment::markable_57::Sentiment=True case=dat|num=pl|Target::markable_100500375::Target=True|gender=neut|Target::markable_100500375::Preferred=true|Target::markable_100500375::Anaphref=empty|Sentiment::markable_57::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_57::Sentiment=True|Target::markable_100500375::Target=True case=nom|gender=fem|num=pl|Sentiment::markable_57::Sentiment=True|Target::markable_100500375::Target=True Target::markable_100500375::Target=True|Sentiment::markable_57::Sentiment=True case=nom|gender=masc|num=pl|Sentiment::markable_57::Sentiment=True|Target::markable_100500375::Target=True Target::markable_100500375::Target=True|Sentiment::markable_57::Sentiment=True case=acc|gender=fem|num=sg|Sentiment::markable_57::Sentiment=True|Target::markable_100500375::Target=True case=acc|gender=fem|num=sg|Sentiment::markable_57::Sentiment=True|Target::markable_100500375::Target=True Sentiment::markable_57::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_57::Sentiment=True case=nom|EmoExpression::markable_59::Polarity=positive|EmoExpression::markable_59::EmoExpression=True|gender=neut|EmoExpression::markable_59::Sarcasm=false|num=sg|EmoExpression::markable_59::Intensity=strong|EmoExpression::markable_59::SubjectiveFact=false|Sentiment::markable_57::Sentiment=True|EmoExpression::markable_59::Uncertain=false Sentiment::markable_57::Sentiment=True
381476954220032000	neutral	Allen , die den piraten im Wahlkampf geholfen haben , vielen Dabk !	Allen , die die Pirat in Wahlkampf helfen haben , viele Dabk !	NE $, PRELS ART NN APPRART NN VVPP VAFIN $, PIAT NN $.	12/SB 1/-- 9/SB 5/NK 8/DA 8/MO 6/NK 9/OC 1/RC 9/-- 12/NK 0/-- 12/--	case=dat|*=True|num=pl _ case=nom|*=True|num=pl case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ pers=3|num=pl|tense=pres|mood=ind _ case=dat|*=True|num=pl case=nom|gender=masc|num=sg _
378540907689046016	positive	Auweia . Wenn das auch auf dem Wahlzettel steht , wird sich wohl jemand finden , der Wahl von Fischer anficht .	Auweia . wenn die auch auf die Wahlzettel stehen , werden sich wohl jemand finden , die Wahl von Fischer anfechten .	NN $. KOUS PDS ADV APPR ART NN VVFIN $, VAFIN PRF ADV PIS VVINF $, ART NN APPR NE VVFIN $.	0/-- 1/-- 9/CP 9/SB 6/MO 9/MO 8/NK 6/NK 15/MO 9/-- 0/-- 15/OA 15/MO 11/SB 11/OC 15/-- 21/SB 21/OA 18/PG 19/NK 15/RC 21/--	case=nom|gender=fem|num=sg _ _ case=nom|gender=neut|num=sg _ _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ Sentiment::markable_100500346::Polarity=positive|mood=ind|Sentiment::markable_100500346::Sarcasm=false|pers=3|Sentiment::markable_100500346::Intensity=medium|num=sg|tense=pres|Sentiment::markable_100500346::Sentiment=True case=acc|pers=3|num=sg|Sentiment::markable_100500346::Sentiment=True Sentiment::markable_100500346::Sentiment=True case=nom|num=sg|Sentiment::markable_100500346::Sentiment=True|Source::markable_100500347::Anaphref=empty|gender=masc|Source::markable_100500347::Source=True Sentiment::markable_100500346::Sentiment=True Sentiment::markable_100500346::Sentiment=True case=dat|num=sg|Sentiment::markable_100500346::Sentiment=True|gender=fem|Source::markable_100500348::Source=True|Source::markable_100500348::Anaphref=markable_100500347 case=dat|Target::markable_100500349::Target=True|num=sg|Sentiment::markable_100500346::Sentiment=True|Target::markable_100500349::Anaphref=empty|gender=fem|Target::markable_100500349::Preferred=true Target::markable_100500349::Target=True|Sentiment::markable_100500346::Sentiment=True case=dat|*=True|Target::markable_100500349::Target=True|num=sg|Sentiment::markable_100500346::Sentiment=True EmoExpression::markable_100500350::Uncertain=false|EmoExpression::markable_100500350::Intensity=medium|mood=ind|EmoExpression::markable_100500350::Polarity=positive|EmoExpression::markable_100500350::EmoExpression=True|pers=3|num=sg|tense=pres|Sentiment::markable_100500346::Sentiment=True|EmoExpression::markable_100500350::SubjectiveFact=false|EmoExpression::markable_100500350::Sarcasm=false _
374500812892155904	neutral	Im TVduell zur BTW13 kein Wort zu bundesweite Volksabstimmungen , Direktwahl Bundespräsident oder Reform der EU . Deshalb : FREIE WÄHLER .	in TVduell zu BTW13 keine Wort zu bundesweit Volksabstimmung , Direktwahl Bundespräsident oder Reform die EU . deshalb : frei Wähler .	APPRART NN APPRART NN PIAT NN APPR ADJA NN $, NN NN KON NN ART NN $. PAV $. ADJA NN $.	6/MO 1/NK 6/MNR 3/NK 6/NK 0/-- 6/MNR 9/NK 7/NK 9/-- 6/CJ 11/NK 12/CD 13/CJ 16/NK 14/AG 16/-- 21/NK 0/-- 21/NK 0/-- 21/--	case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ case=acc|gender=fem|num=pl|pos=True case=acc|gender=fem|num=pl _ case=acc|gender=fem|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ _ _ case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg _
363381942391422976	neutral	Habe ne ' ' grüne Gesichtsmaske drauf . Wenn hier gleich wer lang geht ruf ich ; DIR ALIENS DIE ALIENS SIE KOMMEN !	haben eine ' ' grün Gesichtsmaske drauf . wenn hier gleich wer lang gehen rufen ich ; du ALIENS die ALIENS sie kommen !	VAFIN ART $( $( ADJA NN PAV $. KOUS ADV ADJD PWS ADJD VVFIN VVIMP PPER $. PPER NE ART NE PPER VVINF $.	0/-- 6/NK 2/-- 3/-- 6/NK 1/SB 1/NK 4/-- 14/CP 14/MO 13/MO 14/SB 14/MO 8/-- 14/MO 14/SB 16/-- 14/DA 14/SB 21/NK 14/DA 23/OA 0/OC 23/--	pers=3|num=sg|tense=past|mood=subj pers=3|num=sg|tense=pres|mood=subj _ _ case=nom|gender=masc|num=pl|pos=True case=nom|gender=masc|num=pl _ _ _ _ pos=True case=nom|gender=masc|num=sg pos=True pers=3|num=sg|tense=pres|mood=ind _ case=nom|*=True|num=sg|pers=1 _ pers=1|num=sg|tense=past|mood=ind case=acc|*=True|num=sg case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ _
362995866031759360	neutral	das werden sie wohl beim Verkauf von Schiffspapieren auch nicht herauszufinden können glaub ich ... AfD	die werden sie wohl bei Verkauf von Schiffspapier auch nicht herausfinden können glauben ich ... AfD	PDS VAFIN PPER ADV APPRART NN APPR NN ADV PTKNEG VVIZU VMFIN VVIMP PPER $. ADJA	11/OA 0/-- 2/SB 12/MO 11/MO 5/NK 6/PG 7/NK 11/MO 11/NG 12/OC 2/OC 3/NK 12/SB 14/-- 0/--	case=acc|gender=neut|num=sg pers=3|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=3 _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=dat|gender=neut|num=pl _ _ _ pers=3|num=pl|tense=pres|mood=ind pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ _
372692389737287680	positive	Leipziger Direktkandidaten zur Bundestagswahl : " Gute Wirtschaftspolitik ist das A und O für Leipzig " - Bettina ...	Leipziger Direktkandidat zu Bundestagswahl : " gut Wirtschaftspolitik sein die A und O für Leipzig " - Bettina ...	ADJA NN APPRART NN $. $( ADJA NN VAFIN ART NN KON NN APPR NE $( $( NE $.	2/NK 8/CJ 2/MNR 3/NK 4/-- 5/-- 8/NK 9/SB 0/-- 11/NK 9/SB 11/CD 12/CJ 11/MNR 14/NK 15/-- 16/-- 11/PAR 18/--	*=True|pos=True case=nom|gender=masc|num=pl case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ case=nom|EmoExpression::markable_100500345::Sarcasm=false|gender=fem|EmoExpression::markable_100500345::SubjectiveFact=false|pos=True|EmoExpression::markable_100500345::Polarity=positive|num=sg|EmoExpression::markable_100500345::Uncertain=false|EmoExpression::markable_100500345::Intensity=medium|EmoExpression::markable_100500345::EmoExpression=True case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg _ case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ case=dat|gender=neut|num=sg _
354955355429683201	neutral	FDP - Programm , die FDP hat keins .	FDP - Programm , die FDP haben keine .	NE $( NN $, PRELS NE VAFIN PIS $.	6/PNC 1/-- 6/PNC 3/-- 6/NK 7/SB 0/-- 7/OA 8/--	case=nom|gender=fem|num=sg _ gender=neut|*=True _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=neut|num=sg _
378391307531853824	neutral	wann hast du denn in Schöneberg Wahlkampf gemacht ?	wann haben du denn in Schöneberg Wahlkampf machen ?	PWAV VAFIN PPER ADV APPR NE NN VVPP $.	8/MO 0/-- 2/SB 8/MO 8/MO 5/NK 8/OA 2/OC 8/--	_ pers=2|num=sg|tense=pres|mood=ind *=True _ _ case=dat|gender=neut|num=sg case=acc|gender=masc|num=sg _ _
378116264679317504	neutral	" Hiermit erkläre ich meinen Austritt aus der Partei . " - " Aber das hier sind doch die Piraten ! "	" hiermit erklären ich mein Austritt aus die Partei . " - " aber die hier sein doch die Pirat ! "	$( PAV VVFIN PPER PPOSAT NN APPR ART NN $. $( $( $( KON PDS ADV VAFIN ADV ART NN $. $(	3/-- 4/NK 0/-- 3/SB 6/NK 3/OA 6/MNR 9/NK 7/NK 9/-- 10/-- 14/-- 12/-- 17/JU 17/SB 15/MNR 0/-- 17/MO 20/NK 17/SB 20/-- 21/--	_ pers=3|num=sg|tense=pres|mood=ind pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ _ _ _ case=nom|gender=neut|num=sg _ pers=3|num=pl|tense=pres|mood=ind _ case=nom|gender=fem|num=pl case=nom|gender=fem|num=pl _ _
354312012869808128	positive	Immerhin 20% der CDU / CSU - Bundestags - Kandidaten waren schon 2009 dafür , das Zugangserschwerungsgesetz auszuweiten : ...	immerhin @card@ die CDU / CSU - Bundestag - Kandidat sein schon @card@ dafür , die Zugangserschwerungsgesetz ausweiten : ...	ADV CARD ART NE $( NE $( NN $( NN VAFIN ADV CARD PAV $, ART NN VVIZU $. $.	2/MO 10/NK 4/NK 8/DA 4/-- 4/CJ 6/-- 2/AG 8/-- 11/SB 0/-- 13/MO 18/MO 6/NK 13/-- 17/NK 18/OA 11/OC 18/-- 19/--	Sentiment::markable_100500378::Sentiment=True|Sentiment::markable_100500378::Intensity=medium|Sentiment::markable_100500378::Polarity=positive|Sentiment::markable_100500378::Sarcasm=false Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Anaphref=empty|Source::markable_100500379::Source=True case=dat|gender=fem|num=sg|Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True case=dat|gender=fem|num=sg|Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True case=dat|gender=fem|num=sg|Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True case=gen|gender=masc|num=sg|Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True case=nom|gender=masc|num=pl|Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True EmoExpression::markable_100500380::EmoExpression=True|Sentiment::markable_100500378::Sentiment=True|mood=ind|EmoExpression::markable_100500380::SubjectiveFact=false|EmoExpression::markable_100500380::Uncertain=false|pers=3|num=pl|tense=past|EmoExpression::markable_100500380::Sarcasm=false|EmoExpression::markable_100500380::Intensity=medium|EmoExpression::markable_100500380::Polarity=positive Sentiment::markable_100500378::Sentiment=True Sentiment::markable_100500378::Sentiment=True EmoExpression::markable_100500380::EmoExpression=True|Sentiment::markable_100500378::Sentiment=True Sentiment::markable_100500378::Sentiment=True case=nom|Target::markable_100500381::Preferred=true|num=sg|Sentiment::markable_100500378::Sentiment=True|gender=neut|Target::markable_100500381::Target=True|Target::markable_100500381::Anaphref=empty case=nom|gender=neut|num=sg|Target::markable_100500381::Target=True|Sentiment::markable_100500378::Sentiment=True Sentiment::markable_100500378::Sentiment=True|Target::markable_100500381::Target=True _ _
378490947317014528	neutral	Wen wählen unsere Kinder ? - die U -18 Bundestagswahl im Stadtjugendring Leipzig	Wen wählen unser Kind ? - die U @card@ Bundestagswahl in Stadtjugendring Leipzig	NE VVFIN PPOSAT NN $. $( ART NN CARD NN APPRART NN NE	2/SB 0/-- 4/NK 2/OA 4/-- 7/-- 10/NK 10/NK 10/NK 0/-- 10/MNR 11/NK 12/NK	case=nom|*=True|num=pl pers=3|num=pl|tense=pres|mood=ind case=nom|gender=neut|num=pl case=nom|gender=neut|num=pl _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=nom|gender=neut|num=sg
379337444585263104	mixed	Typisch , bei Grüne . SPD - FDP - CDU - CSU - weiss man nie ob sie für oder gegen Kriegseinsätze sind , bei der LINKEN weiss man ...	typisch , bei Grüne . SPD - FDP - CDU - CSU - wissen man nie ob sie für oder gegen Kriegseinsatz sein , bei die links wissen man ...	ADJD $, APPR NN $. NE $( NE $( NE $( NE $( VVFIN PIS ADV KOUS PPER APPR KON APPR NN VAFIN $, APPR ART ADJA VVFIN PIS $.	0/-- 1/-- 1/CJ 3/NK 4/-- 14/SB 6/-- 6/CJ 8/-- 8/CJ 10/-- 10/CJ 12/-- 0/-- 14/SB 23/MO 23/CP 23/SB 23/MO 19/CD 20/CJ 19/NK 14/MO 23/-- 28/MO 27/NK 25/NK 14/CJ 28/SB 29/--	pos=True _ _ case=nom|*=True|num=pl _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ pers=3|num=sg|tense=past|mood=ind case=nom|*=True|num=sg _ _ case=nom|gender=masc|num=pl|pers=3 EmoExpression::markable_100500376::SubjectiveFact=false|EmoExpression::markable_100500376::Polarity=positive|EmoExpression::markable_100500376::Sarcasm=false|EmoExpression::markable_100500376::Uncertain=false|EmoExpression::markable_100500376::EmoExpression=True|EmoExpression::markable_100500376::Intensity=medium _ _ case=acc|EmoExpression::markable_100500425::Sarcasm=false|EmoExpression::markable_100500425::EmoExpression=True|EmoExpression::markable_100500425::SubjectiveFact=true|gender=masc|EmoExpression::markable_100500425::Polarity=negative|num=pl|EmoExpression::markable_100500425::Uncertain=false|EmoExpression::markable_100500425::Intensity=medium pers=3|num=pl|tense=pres|mood=ind _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=3|num=sg|tense=past|mood=ind case=nom|*=True|num=sg _
373848761862488064	positive	verzieh dich afd - will niemand , der was auf Menschenrechte gibt sehen und jetzt block %User	verzeihen du afd - wollen niemand , die was auf Menschenrecht geben sehen und jetzt blocken %User	VVFIN PPER ADJD $( VMFIN PIS $, PRELS PIS APPR NN VVFIN VVFIN KON ADV VVIMP NE	12/MO 1/SB 1/MO 3/-- 0/-- 5/SB 6/-- 13/SB 13/OA 13/MO 10/NK 13/MO 5/OC 13/CD 16/MO 14/CJ 16/OA	_ case=acc|*=True|num=sg|pers=2 pos=True _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=acc|gender=neut|num=sg _ case=acc|EmoExpression::markable_100500426::SubjectiveFact=true|EmoExpression::markable_100500426::Polarity=positive|gender=neut|EmoExpression::markable_100500426::Uncertain=false|EmoExpression::markable_100500426::Intensity=medium|EmoExpression::markable_100500426::EmoExpression=True|num=pl|EmoExpression::markable_100500426::Sarcasm=false pers=3|num=sg|tense=pres|mood=ind _ _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg
378900636995051520	neutral	Sahra Wagenknecht spricht in Kassel vor ca. 600 Menschen . LINKE	Sahra Wagenknecht sprechen in Kassel vor ca. 600 Mensch . links	NE NN VVFIN APPR NE APPR ADV CARD NN $. ADJA	2/AG 3/SB 0/-- 3/MO 4/NK 3/MO 8/MO 9/NK 6/NK 9/-- 0/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=dat|gender=neut|num=sg _ _ _ case=acc|gender=masc|num=pl _ _
378924237777797120	neutral	Wir sind doch alle antifaschistisch bis hin zu CSU und Polizei - vermutlich sind die AFD heimliche Anarchisten	wir sein doch alle antifaschistisch bis hin zu CSU und Polizei - vermutlich sein die AFD heimlich Anarchist	PPER VAFIN ADV PIAT ADJD KON ADV APPR NE KON NN $( ADV VAFIN ART NN ADJA NN	2/SB 0/-- 2/MO 11/NK 2/PD 8/AC 8/MO 5/MO 8/NK 2/CD 10/CJ 11/-- 14/MO 10/RS 16/NK 14/SB 18/NK 14/PD	case=nom|*=True|num=pl|pers=1 pers=1|num=pl|tense=pres|mood=ind _ case=acc|*=True|num=pl pos=True _ _ _ case=dat|gender=fem|num=sg _ case=dat|gender=fem|num=sg _ _ pers=3|num=pl|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=pl|pos=True case=acc|gender=masc|num=pl
375295353483821056	mixed	einzige deutsche feminismuskritikerin als werbefuzzi oder polnisches model enttarnt. piraten fordern klarnamenpflicht ...	einzig deutsch feminismuskritikerin als werbefuzzi oder polnisch modeln enttarnt. Pirat fordern klarnamenpflicht ...	ADJA ADJA NN KOKOM ADJA KON ADJA VVIMP ADJA NN VVINF VVFIN $.	3/NK 3/NK 12/SB 11/MO 10/NK 5/CD 6/CJ 6/CJ 6/CJ 4/NK 12/OC 0/-- 12/--	case=acc|Sentiment::markable_100500382::Polarity=negative|Sentiment::markable_100500382::Sarcasm=false|Target::markable_100500383::Preferred=true|gender=fem|Target::markable_100500383::Anaphref=empty|pos=True|Sentiment::markable_100500382::Intensity=medium|Target::markable_100500383::Target=True|num=sg|Sentiment::markable_100500382::Sentiment=True case=nom|Target::markable_100500383::Target=True|num=sg|Sentiment::markable_100500382::Sentiment=True|gender=fem|pos=True case=nom|gender=fem|Target::markable_100500383::Target=True|num=sg|Sentiment::markable_100500382::Sentiment=True Sentiment::markable_100500382::Sentiment=True case=nom|EmoExpression::markable_100500384::Polarity=negative|EmoExpression::markable_100500384::EmoExpression=True|EmoExpression::markable_100500384::Uncertain=false|*=True|EmoExpression::markable_100500384::Sarcasm=false|num=sg|Sentiment::markable_100500382::Sentiment=True|EmoExpression::markable_100500384::SubjectiveFact=false|EmoExpression::markable_100500384::Intensity=medium Sentiment::markable_100500382::Sentiment=True case=acc|gender=neut|num=sg|pos=True|Sentiment::markable_100500382::Sentiment=True case=acc|EmoExpression::markable_100500385::EmoExpression=True|EmoExpression::markable_100500385::Uncertain=false|EmoExpression::markable_100500385::SubjectiveFact=false|gender=neut|EmoExpression::markable_100500385::Polarity=negative|EmoExpression::markable_100500385::Intensity=weak|num=sg|Sentiment::markable_100500382::Sentiment=True|EmoExpression::markable_100500385::Sarcasm=false case=acc|gender=neut|num=sg|pos=True case=nom|Sentiment::markable_100500387::Polarity=positive|Sentiment::markable_100500387::Intensity=medium|gender=masc|Sentiment::markable_100500387::Sentiment=True|Source::markable_100500388::Source=True|num=pl|Sentiment::markable_100500387::Sarcasm=false|Source::markable_100500388::Anaphref=empty mood=ind|EmoExpression::markable_100500389::Polarity=positive|EmoExpression::markable_100500389::Uncertain=false|pers=3|EmoExpression::markable_100500389::Intensity=medium|num=pl|tense=pres|Sentiment::markable_100500387::Sentiment=True|EmoExpression::markable_100500389::EmoExpression=True|EmoExpression::markable_100500389::SubjectiveFact=false|EmoExpression::markable_100500389::Sarcasm=false mood=ind|Target::markable_100500390::Preferred=true|Target::markable_100500390::Anaphref=empty|Sentiment::markable_100500387::Sentiment=True|pers=3|Target::markable_100500390::Target=True|num=sg|tense=pres _
372690586764996608	neutral	Piraten 85 % , Linke 81 % , Grüne 79 % , SPD 75 % . lolwhut . : 3 ( Alles andere aber auch über 50 % , von daher .. %PosSmiley	Pirat 85 % , link @card@ % , Grüne @card@ % , SPD 75 % . lolwhut . : 3 ( alle andere aber auch über 50 % , von daher .. %PosSmiley	NN CARD NN $, ADJA CARD NN $, NN CARD NN $, NE CARD NN $. NN $. $. CARD $( PIS PIS ADV ADV APPR CARD NN $, APPR ADV ADJA ITJ	0/-- 3/NK 1/MO 3/-- 7/NK 7/NK 3/CJ 7/-- 11/SB 11/NK 7/CJ 11/-- 15/SB 15/NK 11/CJ 15/-- 15/PAR 17/-- 0/-- 19/NK 20/-- 26/SB 22/PD 23/MO 26/MO 20/PAR 28/NK 26/NK 28/-- 26/CJ 32/MO 30/NK 0/NK	case=nom|gender=masc|num=pl _ gender=neut|*=True _ case=acc|gender=fem|num=pl|pos=True _ gender=neut|*=True _ case=nom|*=True|num=pl _ gender=neut|*=True _ case=nom|gender=fem|num=sg _ gender=neut|*=True _ _ _ _ _ _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ _ _ _ gender=neut|*=True _ _ _ case=dat|gender=neut|num=pl|comp=True _
