317379081333243904	mixed	hihi . RT‏ @GrumpyMerkel :-[ Offizielles Smiley der Bundeskanzlerin der Bundesrepublik Deutschland	hihi . RT‏ @GrumpyMerkel :-[ Offizielle Smiley die Bundeskanzlerin die Bundesrepublik Deutschland	NE $. ADJA NN $( NN NE ART NN ART NN NE	0/-- 1/-- 4/NK 0/-- 6/-- 0/-- 6/NK 9/NK 6/DA 11/NK 9/AG 11/NK	case=nom|EmoExpression::markable_100500126::EmoExpression=True|EmoExpression::markable_100500126::Uncertain=false|EmoExpression::markable_100500126::Sarcasm=false|*=True|EmoExpression::markable_100500126::Polarity=positive|num=sg|EmoExpression::markable_100500126::Intensity=medium|EmoExpression::markable_100500126::SubjectiveFact=false _ _ gender=fem|*=True|num=sg EmoExpression::markable_100500127::Sarcasm=false|EmoExpression::markable_100500127::Uncertain=false|EmoExpression::markable_100500127::Intensity=medium|EmoExpression::markable_100500127::SubjectiveFact=false|EmoExpression::markable_100500127::Polarity=negative|EmoExpression::markable_100500127::EmoExpression=True case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg case=nom|gender=neut|num=sg
332952606001463296	negative	Sie sehen gerade : Technikangst und Technikverweigerung in der Piratenpartei . BPT131	Sie sehen gerade : Technikangst und Technikverweigerung in die Piratenpartei . BPT131	PPER VVFIN ADV $. NN KON NN APPR ART NN $. CARD	2/SB 0/-- 2/MO 3/-- 2/OA 5/CD 6/CJ 5/MNR 10/NK 8/NK 10/-- 0/--	case=nom|*=True|num=pl|pers=3 pers=3|num=pl|tense=pres|mood=ind _ _ case=nom|EmoExpression::markable_100500247::Sarcasm=false|EmoExpression::markable_100500247::Polarity=negative|gender=masc|EmoExpression::markable_100500247::Uncertain=false|EmoExpression::markable_100500247::Intensity=medium|num=sg|EmoExpression::markable_100500247::EmoExpression=True|EmoExpression::markable_100500247::SubjectiveFact=false _ case=nom|EmoExpression::markable_100500248::EmoExpression=True|EmoExpression::markable_100500248::Uncertain=false|EmoExpression::markable_100500248::SubjectiveFact=false|gender=fem|EmoExpression::markable_100500248::Polarity=negative|EmoExpression::markable_100500248::Intensity=medium|num=sg|EmoExpression::markable_100500248::Sarcasm=false _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _
322801898585456640	negative	Achtung : Merkel und Cameron wollen uns an die Wäsche !	Achtung : Merkel und Cameron wollen wir an die Wäsche !	NN $. NE KON NE VMFIN PRF APPR ART NN $.	6/PD 1/-- 6/SB 3/CD 4/CJ 0/-- 8/OA 6/OC 10/NK 8/NK 10/--	case=nom|EmoExpression::markable_100500249::EmoExpression=True|gender=fem|EmoExpression::markable_100500249::Polarity=negative|EmoExpression::markable_100500249::Sarcasm=false|num=sg|EmoExpression::markable_100500249::SubjectiveFact=true|EmoExpression::markable_100500249::Uncertain=false|EmoExpression::markable_100500249::Intensity=medium _ case=nom|*=True|num=sg _ case=nom|*=True|num=sg pers=3|num=pl|tense=pres|mood=ind case=acc|pers=1|num=pl EmoExpression::markable_100500250::Sarcasm=false|EmoExpression::markable_100500250::Polarity=negative|EmoExpression::markable_100500250::EmoExpression=True|EmoExpression::markable_100500250::Uncertain=false|EmoExpression::markable_100500250::Intensity=medium|EmoExpression::markable_100500250::SubjectiveFact=false case=acc|gender=fem|num=sg|EmoExpression::markable_100500250::EmoExpression=True case=acc|gender=fem|num=sg|EmoExpression::markable_100500250::EmoExpression=True _
332974932407484417	positive	%Link %User schau mal ... euer Buschkowsky wird 2023 regierender Bürgermeister &amp; schreibt ein Buch über BER %PosSmiley	%Link %User schauen mal ... euer Buschkowsky werden @card@ regierender Bürgermeister &amp; schreiben eine Buch über BER %PosSmiley	XY NE VVIMP ADV $. PPOSAT NN VAFIN CARD ADJA NN $( VVFIN ART NN APPR NE ITJ	0/-- 0/-- 0/-- 3/MO 4/-- 7/NK 8/SB 5/-- 11/NK 11/NK 13/OA 11/-- 0/OC 15/NK 13/SB 15/MNR 16/NK 13/DM	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=gen|gender=masc|num=pl|pos=True case=gen|gender=masc|num=pl _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ case=acc|*=True|num=sg EmoExpression::markable_76::Intensity=strong|EmoExpression::markable_76::Polarity=positive|EmoExpression::markable_76::Sarcasm=false|EmoExpression::markable_76::SubjectiveFact=false|EmoExpression::markable_76::Uncertain=false|EmoExpression::markable_76::EmoExpression=True
333795257282080770	neutral	Die Wahl zwischen einem Skimmer - oder Überlaufbecken gibt es nur im Privatbereich . Bei jeder " gewerb	die Wahl zwischen eine Skimmer - oder Überlaufbecken geben es nur in Privatbereich . bei jede " gewerb	ART NN APPR ART NN $( KON NN VVFIN PPER ADV APPRART NN $. APPR PIAT $( ADJA	2/NK 9/OA 2/MNR 5/NK 3/NK 5/-- 5/CD 7/CJ 0/-- 9/EP 12/MO 9/MO 12/NK 13/-- 18/MO 15/NK 16/-- 0/--	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ _ case=dat|gender=masc|num=pl pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ _ case=dat|gender=fem|num=sg _ case=dat|gender=fem|num=sg|pos=True
335497497856315393	neutral	Gibt es inzwischen eine offizielle Begründung fürs Hausverbot des " AfD - Mitglieds " ? piraten %User	geben es inzwischen eine offiziell Begründung fürs Hausverbot die " AfD - Mitglied " ? Pirat %User	VVFIN PPER ADV ART ADJA NN APPRART NN ART $( ADJA $( NN $( $. NN NE	0/-- 1/EP 1/MO 6/NK 6/NK 1/OA 6/MNR 7/NK 13/NK 9/-- 13/NK 11/-- 8/AG 13/-- 14/-- 0/-- 16/NK	pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg|pos=True case=acc|gender=fem|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg case=gen|gender=masc|num=sg _ case=gen|gender=masc|num=sg|pos=True _ case=gen|gender=masc|num=sg _ _ pers=3|num=pl|tense=past|mood=ind case=nom|gender=masc|num=sg
317536823436009472	neutral	" Man muss sich des Systems bedienen , um es zu verändern " - Politik - Betrieb Partei Parteifinanzierung	" man müssen sich die System bedienen , um es zu verändern " - Politik - Betrieb Partei Parteifinanzierung	$( PIS VMFIN PRF ART NN VVINF $, KOUI PPER PTKZU VVINF $( $( NN $( NN NN NN	2/-- 3/SB 0/-- 7/OA 6/NK 7/OG 3/OC 7/-- 12/CP 12/OA 12/PM 7/MO 12/-- 13/-- 12/OA 15/-- 15/CJ 17/NK 15/PD	_ case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind case=dat|pers=3|num=sg case=gen|gender=neut|num=sg case=gen|gender=neut|num=sg _ _ _ case=acc|gender=neut|num=sg|pers=3 _ _ _ _ case=acc|gender=fem|num=sg _ case=acc|gender=masc|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg
324981520144166912	neutral	Sigmar Gabriel , Peer Steinbrück und Frank - Walter Steinmeier fordern mehr Frauen in Spitzenämtern . Nochmal , Sigmar ... fra ...	Sigmar Gabriel , Peer Steinbrück und Frank - Walter Steinmeier fordern mehr Frau in Spitzenamt . nochmal , Sigmar ... fra ...	NE NE $, NE NE KON NE $( NE NE VVFIN PIAT NN APPR NN $. ADV $, NE $. NE $.	2/PNC 11/SB 2/-- 5/PNC 2/CJ 5/CD 10/PNC 7/-- 10/PNC 6/CJ 0/-- 13/NK 11/OA 11/MO 14/NK 15/-- 19/MO 17/-- 0/-- 19/-- 0/-- 21/--	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=pl|tense=pres|mood=ind *=True case=nom|gender=fem|num=pl _ case=dat|gender=neut|num=pl _ _ _ case=nom|*=True|num=sg _ _ _
332235753474117632	neutral	Umfrage zur Bundestagwahl - Die meisten Wähler haben sich schon entschieden : Oft heisst es , Wähler würden sich ...	Umfrage zu Bundestagwahl - die meist Wähler haben sich schon entscheiden : oft heißen es , Wähler werden sich ...	NN APPRART NN $( ART PIAT NN VAFIN PRF ADV VVPP $. ADV VVFIN PPER $, NN VAFIN PRF $.	0/-- 1/MNR 2/NK 5/-- 7/NK 7/NK 8/SB 0/-- 11/OA 11/MO 8/OC 11/-- 14/MO 11/OC 14/EP 15/-- 18/SB 14/OC 11/OA 19/--	case=nom|gender=fem|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=nom|gender=masc|num=pl case=nom|gender=masc|num=pl case=nom|gender=masc|num=pl pers=3|num=pl|tense=pres|mood=ind case=acc|pers=3|num=pl _ _ _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ case=nom|gender=masc|num=pl pers=3|num=pl|tense=past|mood=subj case=acc|pers=3|num=pl _
317417597165506561	negative	Minijobs werden ja auch erst seit 2013 missbraucht ! Nun wollen grüne nachbessern , ihre Murks ! spd	Minijob werden ja auch erst seit @card@ missbrauchen ! nun wollen grün nachbessern , ihr Murks ! spd	NN VAFIN ADV ADV ADV APPR CARD VVPP $. ADV VMFIN ADJA VVINF $, PPOSAT NN $. ADJA	2/SB 0/-- 8/MO 8/MO 6/MO 8/MO 6/NK 2/OC 8/-- 11/MO 0/-- 11/SB 11/OC 13/-- 16/NK 11/OA 16/-- 0/--	case=nom|gender=masc|num=pl pers=3|num=pl|tense=pres|mood=ind _ _ _ _ _ _ _ _ pers=3|num=pl|tense=pres|mood=ind case=nom|gender=fem|num=pl|pos=True _ _ case=acc|gender=fem|num=sg case=gen|EmoExpression::markable_100500251::EmoExpression=True|gender=neut|EmoExpression::markable_100500251::SubjectiveFact=false|num=sg|EmoExpression::markable_100500251::Polarity=negative|EmoExpression::markable_100500251::Sarcasm=false|EmoExpression::markable_100500251::Uncertain=false|EmoExpression::markable_100500251::Intensity=medium _ _
338017088335667200	neutral	Besuch des " Hexenhäusl " in Grosskothenreuth Im Westen des Landkreises traf sich die SPD - Kreistagsfraktion um ...	Besuch die " Hexenhäusl " in Grosskothenreuth in Weste|Westen die Landkreis treffen sich die SPD - Kreistagsfraktion um ...	NN ART $( NN $( APPR NE APPRART NN ART NN VVFIN PRF ART NE $( NN PTKVZ $.	12/SB 4/NK 2/-- 1/AG 4/-- 1/MNR 6/NK 1/MNR 8/NK 11/NK 9/AG 0/-- 12/OA 15/NK 12/SB 15/-- 15/APP 12/SVP 18/--	case=nom|gender=masc|num=sg case=gen|gender=masc|num=sg case=gen|gender=masc|num=sg case=gen|gender=masc|num=sg _ _ case=dat|gender=neut|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=gen|gender=neut|num=sg case=gen|gender=neut|num=sg pers=3|num=sg|tense=past|mood=ind case=acc|pers=3|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ _
334762135525670914	neutral	" 2013 wird das jahr der övp ! " reicht euch nichtwählern das als aufruf , doch zur wahl zur gehen ?	" @card@ werden die Jahr die övp ! " reichen ihr nichtwählern die als Aufruf , doch zu Wahl zu gehen ?	$( CARD VAFIN ART NN ART NN $. $( VVFIN PPER ADJD PDS KOKOM NN $, KON APPRART NN APPRART VVINF $.	2/-- 3/SB 0/-- 5/NK 3/SB 7/NK 5/AG 7/-- 8/-- 0/-- 10/DA 13/MO 10/SB 15/CM 10/MO 15/-- 10/CD 21/MO 18/NK 19/MNR 17/CJ 21/--	_ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ _ pers=3|num=sg|tense=pres|mood=ind case=dat|*=True|num=pl|pers=2 pos=True case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _
326054830940499970	positive	Schäuble (= alter verwirrter Typ mit Merkelfetisch ) warnt vor AfD	Schäuble (= alt verwirrt Typ mit Merkelfetisch ) warnen vor AfD	NE NN ADJA ADJA NN APPR NN $( VVFIN APPR NN	2/NK 9/SB 5/NK 5/NK 2/APP 5/MNR 6/NK 7/-- 0/-- 9/OP 10/NK	case=nom|Sentiment::markable_100500181::Polarity=positive|gender=neut|Sentiment::markable_100500181::Sentiment=True|Target::markable_100500185::Target=True|Source::markable_100500182::Anaphref=empty|Sentiment::markable_100500181::Intensity=medium|num=sg|Target::markable_100500185::Anaphref=empty|Source::markable_100500182::Source=True|Target::markable_100500185::Preferred=true|Sentiment::markable_100500181::Sarcasm=false case=nom|gender=neut|Sentiment::markable_100500181::Sentiment=True|num=sg case=nom|gender=masc|Sentiment::markable_100500181::Sentiment=True|pos=True|num=sg|Sentiment::markable_100500185::Polarity=positive|Sentiment::markable_100500185::Intensity=medium|Sentiment::markable_100500185::Sarcasm=false|Sentiment::markable_100500185::Sentiment=True case=nom|gender=masc|Sentiment::markable_100500181::Sentiment=True|EmoExpression::markable_100500187::Sarcasm=false|pos=True|EmoExpression::markable_100500187::EmoExpression=True|EmoExpression::markable_100500187::Intensity=medium|EmoExpression::markable_100500187::Uncertain=false|num=sg|EmoExpression::markable_100500187::SubjectiveFact=false|EmoExpression::markable_100500187::Polarity=negative|Sentiment::markable_100500185::Sentiment=True case=nom|gender=masc|Sentiment::markable_100500181::Sentiment=True|num=sg|Sentiment::markable_100500185::Sentiment=True EmoExpression::markable_100500188::EmoExpression=True|Sentiment::markable_100500181::Sentiment=True|EmoExpression::markable_100500188::SubjectiveFact=false|EmoExpression::markable_100500188::Sarcasm=false|EmoExpression::markable_100500188::Polarity=negative|EmoExpression::markable_100500188::Uncertain=false|EmoExpression::markable_100500188::Intensity=medium|Sentiment::markable_100500185::Sentiment=True case=dat|num=sg|EmoExpression::markable_100500188::EmoExpression=True|gender=neut|Sentiment::markable_100500181::Sentiment=True|Sentiment::markable_100500185::Sentiment=True Sentiment::markable_100500181::Sentiment=True mood=ind|EmoExpression::markable_100500183::Uncertain=false|EmoExpression::markable_100500183::EmoExpression=True|Sentiment::markable_100500181::Sentiment=True|EmoExpression::markable_100500183::Intensity=weak|pers=3|num=sg|tense=pres|EmoExpression::markable_100500183::Sarcasm=false|EmoExpression::markable_100500183::SubjectiveFact=false|EmoExpression::markable_100500183::Polarity=negative Sentiment::markable_100500181::Sentiment=True case=dat|num=sg|Target::markable_100500184::Anaphref=empty|Target::markable_100500184::Target=True|gender=fem|Sentiment::markable_100500181::Sentiment=True|Target::markable_100500184::Preferred=true
332217999492780035	neutral	Congrats an %User ! 2-0 in der Serie. wird in den Playoffs künftig versuchen unserem Bundesland ...	Congrats an %User ! @card@ in die Serie. werden in die Playoffs künftig versuchen unser Bundesland ...	NN APPR NE $. CARD APPR ART NN VAFIN APPR ART NN ADJD VVFIN PPOSAT NN $.	0/-- 1/OP 2/NK 3/-- 9/SB 5/MNR 8/NK 6/NK 0/-- 14/MO 12/NK 10/NK 14/MO 9/OC 16/NK 14/DA 16/--	case=gen|*=True|num=sg _ case=acc|*=True|num=sg _ _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=dat|*=True|num=pl case=dat|*=True|num=pl pos=True pers=3|num=pl|tense=pres|mood=ind case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _
318484585224749057	negative	Frage der ökonomischen Verwertbarkeit der " Überflüssigen " identisch beantwortet wie heute SPD , FDP , CDU , CSU , Grüne	Frage die ökonomisch Verwertbarkeit die " Überflüssige " identisch beantworten wie heute SPD , FDP , CDU , CSU , grün	NN ART ADJA NN ART $( NN $( ADJD VVPP KOKOM ADV NE $, NE $, NE $, NE $, ADJA	0/-- 4/NK 4/NK 1/AG 7/NK 5/-- 4/AG 7/-- 10/MO 7/PD 13/CM 13/NK 7/CC 13/-- 13/CJ 15/-- 15/CJ 17/-- 17/CJ 19/-- 19/CJ	case=nom|gender=fem|num=sg case=gen|gender=fem|num=pl case=gen|gender=fem|num=pl|pos=True case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=dat|*=True|num=pl EmoExpression::markable_100500252::Sarcasm=false|EmoExpression::markable_100500252::SubjectiveFact=false|EmoExpression::markable_100500252::EmoExpression=True|EmoExpression::markable_100500252::Uncertain=false|EmoExpression::markable_100500252::Polarity=negative|EmoExpression::markable_100500252::Intensity=medium pos=True _ _ _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg|pos=True
333321195896320000	positive	Die FDP unterschreibt nur ein Koalitionsvertrag , wenn die Steuern " einfacher , gerechter ... " Was soll das ?	die FDP unterschreiben nur eine Koalitionsvertrag , wenn die Steuer " einfach , gerecht ... " was sollen die ?	ART NE VVFIN ADV ART NN $, KOUS ART NN $( ADJD $, ADJD $. $( PWS VMFIN PDS $.	2/NK 3/SB 0/-- 6/MO 6/NK 3/OA 6/-- 12/CP 10/NK 12/AMS 10/-- 6/PAR 12/-- 12/CJ 14/-- 17/-- 18/OA 0/-- 18/SB 19/--	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl _ EmoExpression::markable_100500253::Intensity=medium|EmoExpression::markable_100500253::SubjectiveFact=false|EmoExpression::markable_100500253::Polarity=positive|comp=True|EmoExpression::markable_100500253::EmoExpression=True|EmoExpression::markable_100500253::Uncertain=false|EmoExpression::markable_100500253::Sarcasm=false _ comp=True EmoExpression::markable_100500254::Polarity=positive|EmoExpression::markable_100500254::Sarcasm=false|EmoExpression::markable_100500254::Uncertain=false|EmoExpression::markable_100500254::Intensity=medium|EmoExpression::markable_100500254::SubjectiveFact=false|EmoExpression::markable_100500254::EmoExpression=True _ case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg _
332228296878223362	negative	Grünes Licht : Ermittlungen gegen CSU - Schmid können beginnen : Hat Ex - CSU - Fraktionschef Schmid seiner Frau unrec ...	grün Licht : Ermittlung gegen CSU - Schmid können beginnen : haben Ex - CSU - Fraktionschef Schmid sein Frau unrec ...	ADJA NN $. NN APPR NE $( NE VMFIN VVINF $. VAFIN NN $( NE $( NN NE PPOSAT NN NE $.	2/NK 9/PD 2/-- 9/SB 4/MNR 8/PNC 6/-- 5/NK 0/-- 9/OC 10/-- 9/CJ 12/SB 13/-- 13/CJ 15/-- 15/APP 17/NK 20/NK 17/CJ 20/NK 21/--	case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg _ case=nom|EmoExpression::markable_100500255::Polarity=negative|EmoExpression::markable_100500255::EmoExpression=True|gender=fem|num=pl|EmoExpression::markable_100500255::Uncertain=false|EmoExpression::markable_100500255::Intensity=medium|EmoExpression::markable_100500255::Sarcasm=false|EmoExpression::markable_100500255::SubjectiveFact=false EmoExpression::markable_100500255::EmoExpression=True case=nom|gender=fem|num=sg _ case=nom|*=True|num=sg pers=3|num=pl|tense=pres|mood=ind _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pos=True _
323178486330175488	negative	24 Frauen aus CDU CSU FDP haben Berliner Erklärung für Frauenquote unterzeichnet . Donnerstag braucht es nur 21 Abweichler im Bundestag !	24 Frau aus CDU CSU FDP haben Berliner Erklärung für Frauenquote unterzeichnen . Donnerstag brauchen es nur 21 Abweichler in Bundestag !	CARD NN APPR NE NE NE VAFIN ADJA NN APPR NN VVPP $. NN VVFIN PPER ADV CARD NN APPRART NN $.	2/NK 7/SB 2/MNR 3/NK 6/PNC 4/NK 0/-- 9/NK 12/OA 9/MNR 10/NK 7/OC 12/-- 15/SB 0/-- 15/EP 18/MO 19/NK 15/OA 19/MNR 20/NK 21/--	_ case=nom|gender=fem|num=pl _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=pl|tense=pres|mood=ind *=True|pos=True case=acc|gender=fem|num=sg _ case=acc|gender=fem|num=sg _ _ case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ _ case=acc|EmoExpression::markable_100500256::Uncertain=false|EmoExpression::markable_100500256::Polarity=negative|EmoExpression::markable_100500256::Sarcasm=false|gender=masc|num=pl|EmoExpression::markable_100500256::Intensity=medium|EmoExpression::markable_100500256::SubjectiveFact=false|EmoExpression::markable_100500256::EmoExpression=True case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _
334786170900840448	neutral	15.5 . 2013 Damaskus - Land / Sbäneh . Ein Panzer wird erbeutet . Putin ! Sieh deine Panzer , wo sie sind ! Ich spreche zu ...	@card@ . @card@ Damaskus - Land / Sbäneh . eine Panzer werden erbeuten . Putin ! sehen dein Panzer , wo sie sein ! ich sprechen zu ...	CARD $. CARD NE $( NN $( NE $. ART NN VAFIN VVPP $. NE $. VVIMP PPOSAT NN $, PWAV PPER VAFIN $. PPER VVFIN PTKVZ $.	0/NMC 1/-- 4/NK 6/NK 4/-- 0/-- 6/-- 0/-- 8/-- 11/NK 12/SB 0/-- 12/OC 13/-- 0/-- 15/-- 0/-- 19/NK 17/OA 19/-- 23/MO 23/SB 19/RC 23/-- 26/SB 0/-- 26/SVP 27/--	_ _ _ _ _ case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=acc|gender=masc|num=pl _ _ case=nom|*=True|num=pl|pers=3 pers=3|num=pl|tense=pres|mood=ind _ case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ _
333689821828620288	neutral	Deutsch - türkischer Dialog in Berlin : In der Syrien - Frage liegen Deutsche und Türken über Kreuz .	deutsch - türkisch Dialog in Berlin : in die Syrien - Frage liegen Deutsche und Türke über Kreuz .	NN $( ADJA NN APPR NE $. APPR ART NE $( NN VVFIN NN KON NN APPR NN $.	13/SB 1/-- 4/NK 1/PAR 4/MNR 5/NK 6/-- 4/MNR 10/NK 8/NK 10/-- 1/CJ 0/-- 13/SB 14/CD 15/CJ 13/MO 17/NK 18/--	case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg _ case=dat|gender=neut|num=sg _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=acc|gender=fem|num=sg pers=3|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl _ case=nom|gender=masc|num=pl _ case=acc|gender=masc|num=sg _
317029807189798912	neutral	Könnte auch die Brandenburger SPD bilden . Wäre die einzige .	können auch die Brandenburger SPD bilden . sein die einzig .	VVFIN ADV ART NN NE VVFIN $. VAFIN ART ADJA $.	0/-- 4/MO 4/NK 1/SB 4/NK 1/MO 6/-- 0/-- 10/NK 8/PD 10/--	pers=3|num=sg|tense=past|mood=subj _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ _ pers=3|num=sg|tense=past|mood=subj case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True _
320057863206760448	neutral	OffshoreLeaks und seine Spuren in die Schweiz . Politik und Steueramt fordert Namen und Daten. %Link ^ nr	OffshoreLeaks und sein Spur|Spuren in die Schweiz . Politik und Steueramt fordern Name und Daten. %Link ^ nr	NN KON PPOSAT NN APPR ART NE $. NN KON NN VVFIN NN KON NN XY XY XY	0/-- 1/CD 4/NK 2/CJ 4/MNR 7/NK 5/NK 7/-- 12/SB 9/CD 10/CJ 0/-- 12/OA 13/CD 14/CJ 0/-- 0/-- 0/--	case=nom|gender=masc|num=pl _ case=nom|gender=masc|num=pl case=nom|gender=masc|num=pl _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=masc|num=pl _ case=acc|gender=neut|num=pl case=acc|gender=neut|num=pl _ _
333012535848607745	neutral	Bundestagswahl 2013 : Von der Leyen schliesst Schwarz - Grün aus : Die Christdemokratin Ursula von der Leyen geht m ...	Bundestagswahl @card@ : von die Leyen schließen Schwarz - Grün aus : die Christdemokratin Ursula von die Leyen gehen m ...	NN CARD $. APPR ART NE VVFIN NE $( NN PTKVZ $. ART NN NE APPR ART NE VVFIN NN $.	7/SB 1/NK 2/-- 1/MNR 6/NK 4/NK 0/-- 7/OA 8/-- 7/OA 7/SVP 11/-- 14/NK 19/SB 14/NK 14/PG 18/NK 16/NK 7/CJ 19/DA 20/--	case=nom|gender=fem|num=sg _ _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=dat|*=True|num=sg _ case=nom|*=True|num=sg _ _ case=acc|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind gender=masc|*=True _
334037308502319105	neutral	Wir haben die Originalquelle bezüglich der NRW - SPD - Bestandsdatenpropaganda zugeschickt bekommen . Lest selbst : ...	wir haben die Originalquelle bezüglich die NRW - SPD - Bestandsdatenpropaganda zuschicken bekommen . lesen selbst : ...	PPER VAFIN ART NN APPR ART NE $( NE $( NN VVPP VVINF $. VVFIN ADV $. $.	2/SB 0/-- 4/NK 13/OA 4/MNR 7/NK 5/NK 7/-- 7/PAR 9/-- 12/OA 13/OC 2/OC 13/-- 0/-- 15/MO 16/-- 17/--	case=nom|*=True|num=pl|pers=1 pers=1|num=pl|tense=pres|mood=ind case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=acc|gender=masc|num=sg _ _ _ pers=3|num=sg|tense=pres|mood=ind _ _ _
336567947038425088	neutral	google Campus Silicon Valley . Werben für D als IT - Standort. bmwi fdp gvw13	google Campus Silicon Valley . Werben für D als IT - Standort. bmwi fdp gvw13	VVFIN NN NN NE $. NN APPR NN KOKOM NE $( NN NE NN ADJA	0/-- 1/SB 4/PNC 2/NK 4/-- 0/-- 6/MNR 7/NK 10/CM 8/CC 10/-- 8/PAR 14/PNC 12/NK 12/UC	pers=3|num=sg|tense=pres|mood=subj case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=fem|num=sg _ case=acc|gender=fem|num=sg _ case=nom|*=True|num=sg _ case=nom|*=True|num=sg case=nom|*=True|num=sg case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg|pos=True
