TweetID,HandLabel,AnnotatorID
435074391756775424,Positive,36
435074555007479808,Negative,36
435074606983315457,Positive,36
435074712096747521,Negative,36
435074712096747521,Negative,36
435074743809875969,Positive,36
435074743809875969,Positive,36
435074887636774913,Negative,36
435075167232856065,Neutral,36
435075241795399680,Positive,36
435075365644816384,Negative,36
435075625876213760,Neutral,36
435075717844697088,Neutral,36
435075717844697088,Positive,36
435075803123314689,Neutral,36
435076138294329345,Positive,36
435076259912364033,Neutral,36
435076545624145920,Negative,36
435076587453972480,Positive,36
435076717590626304,Positive,36
435076848788451328,Neutral,36
435077072671604737,Neutral,36
435077194273284096,Neutral,36
435077194273284096,Negative,36
435077265844862977,Neutral,36
435077298598182912,Positive,36
435077389987872768,Neutral,36
435078117871198209,Neutral,36
435078117871198209,Neutral,36
435078120891088896,Neutral,36
435078120891088896,Neutral,36
435078145629110272,Negative,36
435078363401949184,Negative,36
435078574262214656,Neutral,36
435078574262214656,Neutral,36
435078632344920064,Neutral,36
435078632344920064,Negative,36
435078715505405952,Positive,36
435079034016657409,Neutral,36
435079184810274816,Positive,36
435079184810274816,Neutral,36
435079435763458048,Neutral,36
435079666895159296,Positive,36
435079957115830272,Neutral,36
435080085478334464,Positive,36
435080085478334464,Positive,36
435080170563993601,Neutral,36
435080235088752640,Neutral,36
435080307411521537,Negative,36
435080358279651328,Positive,36
435081138499891200,Positive,36
435081146763067392,Negative,36
435081176659673088,Neutral,36
435081299825405952,Neutral,36
435081415307575297,Neutral,36
435081473734225920,Neutral,36
435081473734225920,Neutral,36
435081678667923457,Neutral,36
435081717238726656,Positive,36
435081788558295041,Negative,36
435081788558295041,Negative,36
435081885245779968,Neutral,36
435081885245779968,Neutral,36
435082067081445377,Positive,36
435082281242611712,Positive,36
435082605193854978,Neutral,36
435082605193854978,Neutral,36
435082892943708160,Negative,36
435082918609043458,Positive,36
435083124201246720,Negative,36
435083124201246720,Positive,36
435083167557353472,Positive,36
435083424651829248,Positive,36
435083703614976000,Neutral,36
435083746745004033,Neutral,36
435084041776553984,Positive,36
435084201394569216,Positive,36
435084424519376896,Negative,36
435084483503849472,Positive,36
435084561178189824,Neutral,36
435084679415615488,Negative,36
435084923452411905,Neutral,36
435085206102749184,Positive,36
435085227484925952,Neutral,36
435085227484925952,Neutral,36
435085620479008768,Positive,36
435085969340260354,Neutral,36
435086044191797248,Neutral,36
435086241240207361,Positive,36
435086580832010240,Negative,36
435086580832010240,Negative,36
435086652877586432,Positive,36
435086751301115904,Neutral,36
435086853939945472,Positive,36
435086853939945472,Positive,36
435086900345708544,Neutral,36
435087392056541184,Neutral,36
435087542543982592,Positive,36
435087683581673474,Positive,36
435088215629115392,Negative,36
435088251054227456,Neutral,36
435088313712914433,Neutral,36
435088409972207616,Negative,36
435088514896908288,Positive,36
435088938982989824,Neutral,36
435088983253856256,Neutral,36
435088985703337985,Neutral,36
435089112518127616,Neutral,36
435089152246554624,Neutral,36
435089152246554624,Neutral,36
435089225084452864,Negative,36
435089483185549313,Positive,36
435089503565647872,Neutral,36
435089525413785600,Positive,36
435089630321704960,Positive,36
435089993368109056,Neutral,36
435090362504585216,Neutral,36
435090623431835649,Neutral,36
435090660694425600,Positive,36
435090873484079104,Neutral,36
435090944116133888,Negative,36
435091058578296832,Positive,36
435091058578296832,Positive,36
435091337915138048,Negative,36
435091638495748096,Positive,36
435091830057598977,Neutral,36
435091909946912768,Neutral,36
435091909946912768,Neutral,36
435092019040370689,Positive,36
435092019040370689,Positive,36
435092229493755904,Positive,36
435092229493755904,Positive,36
435092269616885760,Neutral,36
435092370280177665,Negative,36
435092700585816066,Neutral,36
435092888985546752,Positive,36
435093132930072576,Positive,36
435093182716866560,Positive,36
435093334764580864,Neutral,36
435093468428636160,Positive,36
435093532383395840,Positive,36
435093724591177728,Negative,36
435093733177323520,Neutral,36
435093954011602944,Negative,36
435093983799173120,Negative,36
435094140632981504,Positive,36
435094333365452800,Negative,36
435094447244980224,Positive,36
435094751357202432,Neutral,36
435094765508767745,Positive,36
435094765508767745,Positive,36
435095284532936705,Neutral,36
435095427458023424,Positive,36
435095478561406977,Positive,36
435095614813401088,Neutral,36
435096305095168000,Neutral,36
435096679247663104,Negative,36
435096810513006592,Positive,36
435096862245535744,Negative,36
435096885406474241,Positive,36
435096922773528576,Neutral,36
435096947242725377,Negative,36
435096986724089856,Negative,36
435097368602898432,Positive,36
435097418502520832,Negative,36
435097623754985472,Positive,36
435097623754985472,Positive,36
435097716821983232,Neutral,36
435097890479144960,Positive,36
435098129826713600,Negative,36
435098332596535296,Positive,36
435098462074732544,Positive,36
435098656707194880,Positive,36
435098656707194880,Neutral,36
435098776295178240,Negative,36
435098840107323392,Neutral,36
435099129300393984,Neutral,36
435099276734390272,Positive,36
435099276734390272,Positive,36
435099439922171904,Positive,36
435099557203283968,Positive,36
435099730985897985,Positive,36
435099832038854656,Negative,36
435100012406923264,Neutral,36
435100035853086720,Neutral,36
435100111094702081,Neutral,36
435100111094702081,Positive,36
435100204778672129,Negative,36
435100404162908160,Neutral,36
435100453957672960,Positive,36
435100537986760704,Neutral,36
435100669914402816,Positive,36
435100780086173696,Positive,36
435100780086173696,Positive,36
435101346812133376,Negative,36
435101448456507392,Neutral,36
435102061936799744,Negative,36
435102139778875394,Neutral,36
435102353956823040,Positive,36
435102880161607680,Positive,36
435102983488278528,Positive,36
435103238468403200,Positive,36
435103674768322560,Neutral,36
435103961830658048,Negative,36
435104131133734912,Neutral,36
435104329024798720,Positive,36
435104476526288896,Neutral,36
435104533958905856,Positive,36
435104533958905856,Positive,36
435104671121018880,Neutral,36
435104851173707777,Negative,36
435104940386566144,Neutral,36
435104940386566144,Positive,36
435105033676677120,Positive,36
435105190077665280,Negative,36
435105583554117632,Negative,36
435105650230972417,Neutral,36
435105650230972417,Negative,36
435105726709907456,Positive,36
435105948840239104,Positive,36
435105948840239104,Positive,36
435106024711016449,Neutral,36
435106424788910081,Positive,36
435106727566925824,Positive,36
435106904944029697,Positive,36
435107077359681536,Positive,36
435107710074646529,Neutral,36
435107870456414208,Positive,36
435107977335672832,Neutral,36
435108032029401089,Negative,36
435108340528848896,Neutral,36
435108349550813184,Positive,36
435108577531801600,Neutral,36
435108578714599424,Neutral,36
435108582439149568,Neutral,36
435108750433980416,Negative,36
435109122342535168,Positive,36
435109310134501376,Neutral,36
435109310134501376,Neutral,36
435109593728155650,Neutral,36
435109664762892288,Positive,36
435109860829839360,Neutral,36
435110117840023552,Positive,36
435110117840023552,Positive,36
435110538331578368,Neutral,36
435110814081908736,Neutral,36
435111266160738304,Neutral,36
435111439431643136,Neutral,36
435111442736758784,Neutral,36
435111442736758784,Positive,36
435111635129499648,Neutral,36
435111862930530305,Positive,36
435111978588442624,Neutral,36
435112163473375232,Negative,36
435112233559805953,Positive,36
435112278325993472,Positive,36
435112389374398464,Positive,36
435112591292387328,Positive,36
435112669281263616,Positive,36
435112882926551041,Neutral,36
435112973804109824,Neutral,36
435112973804109824,Neutral,36
435113129979445248,Neutral,36
435113155384320000,Neutral,36
435113361194647552,Positive,36
435113809548959744,Positive,36
435113848568549376,Neutral,36
435114091909488642,Positive,36
435114164961677312,Positive,36
435114275338977280,Positive,36
435114612607180800,Positive,36
435114638288486400,Negative,36
435114749039505408,Positive,36
435114758896103424,Positive,36
435114932146028544,Negative,36
435115182344654848,Negative,36
435115262552317952,Positive,36
435115429447888896,Neutral,36
435115530086006785,Neutral,36
435115530086006785,Neutral,36
435115739234586624,Positive,36
435115776115499008,Positive,36
435115890326396928,Neutral,36
435115927487516672,Neutral,36
435115927487516672,Neutral,36
435115968596287489,Positive,36
435116215842144256,Neutral,36
435116278374998016,Positive,36
435116345563566080,Negative,36
435116623780130816,Neutral,36
435117148584017920,Neutral,36
435117155496255488,Positive,36
435117261238845440,Neutral,36
435117329299431424,Neutral,36
435117500112834562,Negative,36
435117500112834562,Negative,36
435117920503754752,Positive,36
435117975759495168,Negative,36
435117975759495168,Negative,36
435118085482512384,Positive,36
435118246816399361,Positive,36
435118297672351746,Positive,36
435118318991986690,Neutral,36
435118637838397440,Neutral,36
435118826905415680,Positive,36
435118924431368192,Neutral,36
435118931423268864,Positive,36
435119073224298496,Neutral,36
435119181470924800,Neutral,36
435119267898732544,Positive,36
435119424413384704,Neutral,36
435119546404319233,Neutral,36
435119696879583232,Positive,36
435119810134167552,Neutral,36
435119834247208960,Negative,36
435119915692204032,Negative,36
435120001750941696,Negative,36
435120125297963008,Neutral,36
435120125297963008,Positive,36
435120417204740097,Neutral,36
435120438167879680,Positive,36
435120438167879680,Positive,36
435120563095625730,Positive,36
435120731857633281,Positive,36
435120801273372672,Neutral,36
435120801273372672,Neutral,36
435120896911867905,Positive,36
435121038473437184,Neutral,36
435121097055272960,Neutral,36
435121149627101184,Neutral,36
435121149627101184,Neutral,36
435121268359450625,Positive,36
435121268359450625,Positive,36
435121370192941056,Neutral,36
435121533615218688,Positive,36
435121587722149889,Neutral,36
435121587722149889,Negative,36
435121700703711233,Neutral,36
435122012949069824,Negative,36
435122078446936064,Positive,36
435122170034135040,Negative,36
435122561035558912,Neutral,36
435122772432670722,Neutral,36
435122772432670722,Neutral,36
435122862387912704,Negative,36
435122862387912704,Positive,36
435123126511607808,Negative,36
435123249329233921,Positive,36
435123273735872512,Neutral,36
435123440463646720,Neutral,36
435123651890135040,Positive,36
435123735528751104,Negative,36
435123796996288512,Neutral,36
435123796996288512,Negative,36
435124077310013440,Negative,36
435124129927151616,Neutral,36
435124146520227840,Negative,36
435124255727300608,Neutral,36
435124353072914432,Negative,36
435124353072914432,Negative,36
435124479396958209,Positive,36
435124517497995264,Negative,36
435124626679926784,Neutral,36
435124686952091648,Positive,36
435124765691351040,Neutral,36
435124843781292032,Positive,36
435124952359251968,Neutral,36
435124995228856322,Neutral,36
435125145574068224,Negative,36
435125175970185216,Neutral,36
435125234099032064,Negative,36
435125393214144512,Negative,36
435125393214144512,Negative,36
435125696261029888,Positive,36
435125735364513792,Positive,36
435125735364513792,Positive,36
435125802934734848,Positive,36
435126313733853184,Neutral,36
435126313733853184,Neutral,36
435126341705662464,Positive,36
435126439214870528,Neutral,36
435126439214870528,Neutral,36
